
-0.992187,0.000405,0.006827,97.094534,-0.450275,-0.048630,148.449393,290.774681,95.402422,-0.432798,-0.047790,148.319800,943.205366,3.820353,167.621547,198.967234,910.076052,3.803194,162.068687,197.144902,290.774681,95.402422,-0.432798,-0.047790,148.319800,1.527387,-0.037312,0.001534,223.498401,-5.462799,0.224757,14.178309,316.518965,17.493662,-0.973129,19.404080,0.374927,3.304602,32.697081,10.089163,-22.121853,-13.073515,-0.000146,0.696853,-0.000000,-0.000380,1.181230,0.002642,0.000511,0.624062,0.000050,44.615141,240.972827,-80.017277,0.000247,-1.179153,0.000000,85.531787,0.219873,0.460433,-25.132304,-0.475557,-0.058893
-0.976562,0.000411,0.006676,130.356524,-0.165267,-0.041181,151.625487,290.365439,128.161605,-0.100764,-0.036996,151.466085,1147.801075,12.137289,187.814180,215.725205,1119.164906,11.812757,182.112144,212.819028,290.365439,128.161605,-0.100764,-0.036996,151.466085,1.972270,-0.066838,0.002587,295.073990,-10.001272,0.388183,11.572966,319.276111,27.392788,-1.929650,12.531630,0.086006,2.586980,33.028440,11.290730,-18.057858,-8.227119,-0.000000,-0.559713,0.000000,-0.000000,0.242086,-0.000000,-0.000000,-0.030283,0.000000,126.834734,-142.574265,-63.725405,0.000000,1.228526,-0.000000,117.219663,0.295717,0.422246,-45.710349,-0.168661,-0.135479
-0.960937,0.000420,0.006504,161.888820,-0.111297,-0.038849,155.747681,290.517583,159.362314,0.027862,-0.030231,155.556645,1514.053245,29.975698,227.913505,248.379530,1494.558913,29.094337,221.784381,243.939895,290.517583,159.362314,0.027862,-0.030231,155.556645,2.341138,-0.149654,0.003395,359.475475,-22.983294,0.523623,14.243525,332.771250,36.364489,-1.721475,16.651409,-0.823547,2.983406,75.339546,13.295371,7.352048,2.909966,-0.000000,-4.776722,-0.000000,0.000000,-0.364728,-0.000000,0.000000,-0.052359,0.000000,196.509315,53.147608,-113.601599,0.000000,12.068421,0.000000,142.940390,0.419711,0.403208,-101.084198,-0.121293,-0.281542
-0.945312,0.000441,0.006097,192.432542,-0.270229,-0.059511,166.425473,290.456375,189.025840,0.011104,-0.044042,165.916160,2025.273580,50.861931,302.444285,382.132463,2016.317444,49.911487,294.166179,374.225702,290.456375,189.025840,0.011104,-0.044042,165.916160,3.277805,-0.299626,0.007146,535.914913,-49.003645,1.179938,27.147249,250.314098,48.922145,0.181550,25.611326,-2.013973,4.737017,102.534362,16.362695,-23.533728,-6.908068,0.000000,-11.140955,0.000000,0.000000,0.018999,0.000000,-0.000000,-0.047194,0.000000,317.709481,-52.914284,-117.124575,-0.000000,37.953913,-0.000000,143.225665,0.453553,1.152165,-184.236044,-0.287520,-0.351670
-0.929687,0.000455,0.005862,211.749303,-0.325931,-0.070863,173.113152,290.301706,208.250599,0.020069,-0.050105,172.461210,2094.255483,72.811790,347.813884,469.269656,2106.013967,71.933198,340.011804,459.051287,290.301706,208.250599,0.020069,-0.050105,172.461210,3.474926,-0.361783,0.014853,590.502763,-61.490507,2.547277,28.171904,214.105437,49.619361,-0.820428,28.333446,-1.343995,5.372446,83.939630,17.181724,-24.780588,-7.082791,0.000000,-10.482951,-0.000000,-0.000000,0.143295,-0.000000,0.000000,-0.003336,0.000000,291.232342,-48.777503,-110.606706,-0.000000,36.676739,0.000000,105.508857,0.555256,0.616502,-231.046980,-0.340171,-0.241079
-0.914062,0.000464,0.005700,226.029437,-0.352078,-0.062144,178.025390,290.235038,222.662418,0.021095,-0.038630,177.331919,2041.607175,91.639300,367.012081,529.515936,2066.482606,91.092038,360.592110,517.990207,290.235038,222.662418,0.021095,-0.038630,177.331919,3.425075,-0.388576,0.025952,598.584074,-67.915748,4.569422,27.340417,201.025587,46.870777,-1.617147,28.234673,-0.840167,5.610656,75.820081,16.836404,-21.741618,-6.457231,-0.000000,-5.544322,-0.000000,0.000000,0.069620,0.000000,-0.000000,0.010021,-0.000000,249.704691,-55.711631,-90.204137,0.000000,18.667836,0.000000,86.808402,0.516513,0.360859,-255.951161,-0.365780,-0.186790
-0.898438,0.000472,0.005575,237.497853,-0.359313,-0.040544,181.933793,290.099918,234.336556,0.027533,-0.017131,181.222065,1952.882343,112.006303,381.163743,575.609773,1986.422068,111.687495,375.978974,563.075155,290.099918,234.336556,0.027533,-0.017131,181.222065,3.296268,-0.401941,0.037859,589.032203,-71.824551,6.807754,26.528021,182.186037,43.068623,-1.931076,28.309511,-0.231954,5.758203,68.575263,16.351360,-18.384529,-5.815502,0.000000,-3.600420,-0.000000,-0.000000,0.042023,0.000000,0.000000,0.014329,-0.000000,229.139099,-53.546678,-83.569816,-0.000000,11.381999,0.000000,75.037261,0.490760,0.230382,-276.648671,-0.372591,-0.153645
-0.882812,0.000478,0.005476,247.042637,-0.364756,-0.016693,185.170848,290.053304,244.094713,0.028598,0.004342,184.468435,1852.637694,127.722422,386.298733,613.324643,1890.288695,127.742182,382.227365,600.136839,290.053304,244.094713,0.028598,0.004342,184.468435,3.143445,-0.407994,0.048105,571.991452,-74.232406,8.799720,25.723542,161.826365,38.881554,-1.875691,27.838151,0.235981,5.876110,62.262614,15.655484,-14.580555,-4.946041,0.000000,-2.653840,0.000000,0.000000,0.029231,-0.000000,-0.000000,0.015478,-0.000000,206.403289,-56.202789,-72.254691,-0.000000,7.823319,-0.000000,66.246312,0.436889,0.143845,-289.012701,-0.377594,-0.130340
-0.867187,0.000484,0.005393,255.194735,-0.361708,-0.003188,187.917929,289.945354,252.461133,0.034331,0.015118,187.216100,1750.745913,143.535875,389.535418,645.498360,1790.502441,143.886169,386.489220,631.551639,289.945354,252.461133,0.034331,0.015118,187.216100,2.985472,-0.410579,0.053529,551.621261,-75.847904,9.937686,24.683528,141.724230,34.709521,-1.531063,26.880174,0.709500,5.963530,56.192841,14.803194,-11.700202,-4.280141,-0.000000,-2.091668,-0.000000,0.000000,0.022517,-0.000000,-0.000000,0.015045,0.000000,196.063817,-59.036320,-66.529411,0.000000,5.717788,0.000000,59.121499,0.389978,0.081213,-300.850192,-0.374414,-0.112594
-0.851562,0.000488,0.005325,262.221267,-0.361459,-0.008308,190.283559,289.919549,259.682455,0.034250,0.007750,189.598306,1653.287996,155.553539,389.118767,673.556418,1693.045994,156.236236,386.943983,659.165539,289.919549,259.682455,0.034250,0.007750,189.598306,2.834161,-0.410084,0.054838,530.479098,-76.737275,10.308910,23.587354,123.255880,30.852920,-1.114989,25.840299,1.067592,6.027109,50.821294,13.958884,-8.926235,-3.515910,-0.000000,-1.693843,-0.000000,0.000000,0.018221,0.000000,0.000000,0.013753,0.000000,182.885169,-61.620916,-59.304396,0.000000,4.300349,0.000000,53.064926,0.337478,0.034137,-307.982922,-0.374059,-0.098551
