
-0.992187,0.000618,0.006614,297.472119,-0.926471,0.170983,258.961179,488.415521,292.770511,-0.867750,0.179034,257.169261,4822.641681,18.528347,847.935898,622.278549,4642.866679,18.476997,820.587227,614.427575,488.415521,292.770511,-0.867750,0.179034,257.169261,8.811750,-0.133357,-0.011153,1323.870707,-20.057761,-1.671878,121.345029,2229.259825,141.357379,-5.646742,144.471535,1.974118,26.244977,239.280917,78.529562,-152.645843,-32.466728,-0.000260,3.630362,0.000000,-0.002114,3.537162,-0.005384,0.001554,2.963827,0.000098,791.398884,585.718707,-689.616122,0.001224,-17.068538,-0.000000,809.449204,1.664211,2.569872,-404.699588,-1.608623,-0.250398
-0.976563,0.000634,0.006381,365.629678,-0.560786,0.274247,267.790876,487.401959,359.958552,-0.372331,0.285884,266.024371,5609.511849,59.278879,900.733318,631.897627,5485.715138,58.154205,876.128276,623.828208,487.401959,359.958552,-0.372331,0.285884,266.024371,10.092401,-0.320155,-0.021163,1571.730649,-49.843862,-3.296306,95.858930,2267.790113,215.096607,-13.774986,93.057895,-0.941973,19.669701,262.681590,85.294876,-151.180014,-26.657849,-0.000000,-3.542409,0.000000,0.000000,1.120920,-0.000000,0.000000,-0.073028,-0.000000,1285.168322,-91.679193,-630.724929,0.000000,20.089445,-0.000000,1016.443297,2.216837,2.003175,-686.233732,-0.950016,-0.489051
-0.960938,0.000649,0.006180,428.679897,-0.321737,0.368715,276.337515,487.582463,422.769670,0.017032,0.386334,274.762240,6963.555625,142.005301,1038.731073,620.458157,6910.592381,138.851369,1014.897420,613.127346,487.582463,422.769670,0.017032,0.386334,274.762240,10.615985,-0.628307,-0.033582,1708.511432,-101.135537,-5.406329,104.895959,2292.355393,272.764948,-13.839255,116.576287,-7.368006,22.132254,545.026898,96.419776,-96.179891,-16.273467,0.000000,-18.204897,0.000000,0.000000,-0.895393,0.000000,-0.000000,-0.098773,0.000000,1540.287282,326.660287,-933.082869,-0.000000,107.595075,-0.000000,1135.567741,2.900587,1.719982,-1197.429324,-0.596088,-0.765085
-0.945312,0.000681,0.005794,487.736825,-0.568647,0.426778,294.335942,486.893413,480.741310,-0.007763,0.443938,292.624261,8758.802527,229.847393,1298.969228,721.455965,8799.632051,227.497428,1269.982557,724.461959,486.893413,480.741310,-0.007763,0.443938,292.624261,12.300804,-1.043072,-0.024161,2110.873238,-179.051223,-4.140245,176.492977,1772.147114,347.902686,-6.102492,176.041838,-13.145072,30.721005,699.063586,112.861362,-188.520427,-26.948759,0.000000,-35.001801,0.000000,-0.000000,0.019106,-0.000000,0.000000,-0.074205,0.000000,2234.996810,-411.381135,-893.492744,-0.000000,244.855601,-0.000000,1068.077098,2.840374,6.634027,-1899.746219,-1.050673,-0.863465
-0.929687,0.000699,0.005593,525.195610,-0.649769,0.403327,304.639787,486.740314,518.620737,-0.004285,0.423000,303.072138,8839.493255,317.467770,1455.498574,723.607716,8973.413977,316.111595,1429.333644,731.758233,486.740314,518.620737,-0.004285,0.423000,303.072138,11.721101,-1.171494,-0.015189,2085.377594,-208.446409,-2.684841,184.887289,1507.174454,345.172119,-12.046402,197.258125,-8.173840,33.593772,558.613513,115.678267,-175.997185,-26.768150,-0.000000,-31.717895,0.000000,-0.000000,0.429310,-0.000000,-0.000000,0.049741,0.000000,2067.970610,-400.410263,-817.104691,0.000000,208.541127,-0.000000,769.610681,3.372176,3.397353,-2340.997392,-1.173098,-0.540653
-0.914062,0.000711,0.005454,552.770804,-0.651595,0.366209,311.753470,486.056908,546.781974,0.011548,0.383828,310.371211,8450.333347,391.896659,1512.944807,696.228243,8620.972034,391.627005,1491.504820,705.672021,486.056908,546.781974,0.011548,0.383828,310.371211,10.620792,-1.179933,-0.007341,1939.143686,-215.435157,-1.321723,181.279434,1366.344097,320.584582,-15.550576,195.758311,-4.829268,35.098287,495.409318,111.670461,-149.607941,-24.981161,-0.000000,-17.051125,-0.000000,-0.000000,0.194333,0.000000,-0.000000,0.074485,0.000000,1859.552132,-508.190450,-658.518443,0.000000,102.116296,0.000000,619.261746,3.139813,1.912297,-2514.818946,-1.155387,-0.392047
-0.898438,0.000721,0.005357,574.795358,-0.655983,0.335031,317.104815,485.959653,569.529896,0.003015,0.349510,315.919134,7938.219117,474.535645,1553.351946,661.856181,8129.488582,474.849951,1535.959774,671.187543,485.959653,569.529896,0.003015,0.349510,315.919134,9.502706,-1.175518,-0.002947,1767.667905,-218.657713,-0.532917,175.746235,1209.332397,290.236705,-15.750374,193.354857,-0.930995,36.390956,442.031314,107.267633,-119.373546,-22.671048,-0.000000,-11.188842,-0.000000,-0.000000,0.111108,0.000000,-0.000000,0.075597,0.000000,1745.199731,-506.281993,-601.986454,0.000000,58.914424,0.000000,523.816280,3.042532,1.208309,-2726.208836,-1.166231,-0.303663
-0.882812,0.000728,0.005277,592.921051,-0.628232,0.317309,321.306122,485.348438,588.221042,0.022367,0.328471,320.281115,7407.568016,538.492125,1564.180355,629.071560,7595.839919,539.410157,1550.124788,637.298534,485.348438,588.221042,0.022367,0.328471,320.281115,8.456475,-1.137168,-0.003207,1597.600706,-214.815300,-0.596186,169.955077,1050.993573,258.838429,-14.181960,187.340508,2.235934,37.789656,396.821353,102.376782,-94.299227,-20.063627,0.000000,-8.185992,0.000000,-0.000000,0.073295,-0.000000,-0.000000,0.069905,0.000000,1631.827766,-550.906912,-522.459233,-0.000000,38.474239,-0.000000,453.222855,2.725783,0.772826,-2791.370719,-1.095845,-0.243913
-0.867187,0.000734,0.005219,608.299736,-0.620403,0.322812,324.709948,485.332665,604.176749,0.008927,0.334104,323.829831,6902.343134,605.098817,1570.333929,600.283942,7084.745325,606.708833,1559.087332,607.308915,485.332665,604.176749,0.008927,0.334104,323.829831,7.549993,-1.107387,-0.007926,1442.918843,-211.616906,-1.508709,162.941156,907.015983,228.650690,-11.151888,180.328098,5.534902,39.042809,356.381481,97.127541,-72.115709,-17.491133,-0.000000,-6.315390,-0.000000,-0.000000,0.051085,0.000000,0.000000,0.061709,-0.000000,1551.646936,-552.377278,-482.938073,0.000000,26.038269,0.000000,398.087280,2.481287,0.452042,-2916.037713,-1.089407,-0.200945
-0.851562,0.000739,0.005167,621.457158,-0.585646,0.365860,327.524055,484.801840,617.765998,0.029007,0.377320,326.757647,6436.374956,655.820978,1566.193881,575.954526,6605.733438,657.995200,1557.281201,581.700596,484.801840,617.765998,0.029007,0.377320,326.757647,6.756656,-1.063739,-0.013500,1304.852941,-205.404729,-2.603944,155.777389,781.770408,201.240077,-7.945003,172.817208,7.917087,40.244724,323.019477,92.079517,-55.742864,-15.101717,0.000000,-4.975327,0.000000,0.000000,0.038075,-0.000000,0.000000,0.052576,-0.000000,1463.983820,-552.667484,-440.237068,-0.000000,18.364730,-0.000000,352.990863,2.169556,0.229556,-2936.404963,-1.012332,-0.168754
